DepthAvereagedEveryMeter_mbsf_,BulkDensity,MagneticSusceptibility,NaturalGammaRay,K___,Th_ppm_,U_ppm_,Resistivity,Vp,Vs,Caliper_in_,ROP_m_hr_,Perc100Lithology,PrincLithology,PrincLithology_1m,FullLithology,Predicted,Cluster
566.5,2.60009348717949,4984.54923076923,,,,0.0629935833333333,3.77313142857143,4.65964285714286,2.2389,10.7577333333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
567.5,2.59258705128205,5140.1905,,0.0,0.0,0.0,4.84112,4.38915,1.94011428571429,10.6023128571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
568.5,2.574524075,5263.48512820513,,0.0,0.0,0.0,4.48570471428571,4.61077142857143,2.08917142857143,10.5613383333333,7.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
569.5,2.597124,5143.96,,0.0,0.0,0.0,4.6282135,4.49295714285714,1.9485,10.5574742857143,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
570.5,2.5807992051282,4961.63435897436,,0.0,0.0,0.0,4.93541285714286,4.49433333333333,1.96764285714286,10.557155,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
571.5,2.6091826,5234.19794871795,,0.0,0.0,0.0,4.22948914285714,4.61892857142857,1.97613333333333,10.4948728571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
572.5,2.62852492307692,4967.46575,,,0.414981168571429,1.24846205857143,5.93202333333333,4.59175,2.21601428571429,10.4872628571429,8.2,,harzburgite,,,serpentinite,0
573.5,2.7430332,1442.16948717949,1.24129113333333,0.0585862533333333,0.23646272,,4.05590271428571,5.13942857142857,2.0012,10.516255,,,gabbro,,,serpentinite,1
575.5,2.67756856410256,471.856,1.39285861428571,0.0629790171428571,0.0948168942857143,0.0442799385714286,9.66578,4.68335714285714,2.12383333333333,10.5090283333333,,,,,,serpentinite,1
576.5,2.803970575,1984.60282051282,0.487226133333333,0.0159036415,0.028436945,0.0212822646666667,20.8603005,5.50018333333333,2.2828,10.49482,,,gabbro,gabbro,gabbro,serpentinite,1
578.5,2.51168892307692,4001.83475,0.0385372833333333,,,0.01546202,8.90207583333333,4.58774285714286,2.1108,10.6194457142857,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
579.5,2.528979575,4501.11128205128,0.0201882228571429,,,0.014585044,3.99918014285714,4.68743333333333,2.39807142857143,10.5322485714286,,,harzburgite,harzburgite,harzburgite,serpentinite,0
580.5,2.63304461538462,2077.43825,0.858835066666667,,,0.14377245,8.68829228571429,5.15187142857143,2.66706666666667,10.4129533333333,,,harzburgite,,,serpentinite,1
581.5,2.708931175,2165.60461538462,0.376896111428571,0.0149042425714286,0.0465914796857143,,15.5676621666667,5.07568333333333,2.75478571428571,10.4104485714286,,,harzburgite,harzburgite,harzburgite,serpentinite,1
582.5,2.70201692307692,2440.10923076923,0.792301498333333,0.0335244735,0.2095727195,,15.7878957142857,4.95297142857143,2.68673333333333,10.4159733333333,,,harzburgite,,,serpentinite,1
583.5,2.62465741025641,3629.53225,,0.05160185,,,15.8708266666667,4.6845,2.13625714285714,10.41182,3.8,,harzburgite,,,serpentinite,1
584.5,2.7132317,1905.29487179487,1.25043387285714,0.15114855,0.180977814285714,,8.000604,4.77835714285714,2.63577142857143,10.41529,,,harzburgite,harzburgite,harzburgite,serpentinite,1
586.5,2.5999177948718,2172.03725,0.386228022857143,0.0294808841428571,0.156185051428571,,30.2914585714286,4.48048333333333,2.3117,10.47915,,,harzburgite,harzburgite,harzburgite,serpentinite,1
587.5,2.68970025,4190.5541025641,,0.0107519461666667,,0.022955029,5.533496,4.76452857142857,2.30906666666667,10.4940714285714,,,harzburgite,harzburgite,harzburgite,serpentinite,1
588.5,2.63717938461538,4473.6795,,,,0.0769277285714286,4.09257966666667,4.89858333333333,2.15338571428571,10.4955828571429,4.9,,harzburgite,harzburgite,harzburgite,serpentinite,0
589.5,2.6800861,3239.69692307692,,,,0.1073288305,5.23929857142857,5.04811428571429,2.23853333333333,10.4968866666667,,,harzburgite,harzburgite,harzburgite,serpentinite,1
590.5,2.6761928974359,3748.99,0.0013489771428571,0.0680878257142857,0.04003139,,13.7738506666667,4.58943333333333,2.74465714285714,10.49532,,,harzburgite,,,serpentinite,1
591.5,2.59204858974359,4126.80625,,0.0,0.0,0.0,11.8982137142857,4.5478,2.47226666666667,10.5106416666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
592.5,2.611988325,4546.28538461538,,0.0,0.0,0.0,8.233197,4.58203333333333,2.44811428571429,10.5146528571429,8.2,,harzburgite,harzburgite,harzburgite,serpentinite,0
593.5,2.65568464102564,4657.59820512821,,0.0,0.0,0.0,6.676134,4.90231428571429,2.32685714285714,10.51783,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
594.5,2.66771974358974,4523.5515,,0.0,0.0,0.0,10.6248083333333,4.80638571428571,2.74343333333333,10.5065228571429,,serpentinite,harzburgite,,,serpentinite,1
595.5,2.60950415,4582.5041025641,,0.0009908602857142,,0.0347590142857143,7.60670142857143,4.3677,1.99087142857143,10.5011471428571,,,harzburgite,harzburgite,harzburgite,serpentinite,0
596.5,2.64011220512821,4651.94717948718,0.0260880415,,,0.0324156683333333,5.49379428571429,5.02968571428571,1.92768333333333,10.4852,,,gabbro,,,serpentinite,0
597.5,2.66076374358974,4395.28,0.0914908085714286,,,0.165083315142857,12.2046803333333,4.99273333333333,2.32595714285714,10.5128057142857,8.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
598.5,2.6603677,3714.24743589744,0.261500146666667,,,0.0906691533333333,10.7670652857143,4.8608,2.46715,10.5469483333333,,,harzburgite,,,serpentinite,1
599.5,2.61063741025641,4200.2265,0.616446642857143,0.0066977608428571,,0.0504384514285714,7.36368216666667,4.75251666666667,2.47454285714286,10.5612685714286,,,harzburgite,,,serpentinite,0
600.5,2.5817695,4720.50641025641,0.400286442857143,,0.386006727142857,,7.77247385714286,4.70978571428571,2.63892857142857,10.5981566666667,,,harzburgite,,,serpentinite,0
601.5,2.60123848717949,4077.96102564103,0.0032511666666666,,,0.0227124583333333,8.0856225,4.45411428571429,2.28335,10.5878157142857,,,harzburgite,,,serpentinite,0
602.5,2.61355107692308,4747.65775,,0.0,0.0,0.0,9.16060385714286,4.86351666666667,1.96664285714286,10.45683,8.2,,harzburgite,harzburgite,harzburgite,serpentinite,0
603.5,2.6570011,4614.05025641025,0.05590735,0.0043498583333333,0.0306023716666667,,9.27314642857143,4.95068571428571,2.19236666666667,10.4594671428571,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
604.5,2.65431638461538,4589.13307692308,0.133430047142857,,0.0650178051428571,,9.766788,4.97941666666667,2.345,10.45669,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
605.5,2.61258566666667,5170.47525,0.0687206166666667,,,,12.0806157142857,4.67068571428571,2.16163333333333,10.4418683333333,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
606.5,2.623635775,5135.18,0.0333474885714286,0.193495549814286,,0.413251799428571,5.8241435,4.64583333333333,2.22752857142857,10.4330842857143,,,harzburgite,,,serpentinite,0
607.5,2.74634407692308,4243.2035,0.500245071428571,0.0486832607142857,0.152450281428571,,8.90255271428572,5.10625714285714,2.26721666666667,10.4355333333333,7.4,,harzburgite,,,serpentinite,1
608.5,2.7051326,1616.94076923077,0.449005583333333,0.0312834916666667,0.138284973333333,,12.85138,5.05521666666667,2.2383,10.4319242857143,,,harzburgite,harzburgite,harzburgite,serpentinite,1
609.5,2.80516361538462,1526.26051282051,1.19512032857143,0.05743378,0.309381657142857,,28.25968,5.43871428571429,2.48294285714286,10.4543933333333,,,harzburgite,,,serpentinite,1
610.5,2.73716661538462,998.649250000001,2.87093133333333,0.102715958333333,0.235738616666667,0.0111827266666667,24.51617,5.07987142857143,2.09618333333333,10.47084,,,gabbronorite,,,serpentinite,1
612.5,2.70801264102564,793.039743589744,1.67749833333333,0.0591949966666667,0.225038216666667,0.0288458898333333,17.7701657142857,5.12612857142857,2.75488333333333,10.507165,,,gabbro,gabbro,gabbro,serpentinite,1
613.5,2.70771484615385,1907.841,0.528059384285714,,0.0125070617142857,0.0807014885714286,39.80846,5.33935,2.913,10.5256171428571,,,harzburgite,,,serpentinite,1
614.5,2.625666225,4523.55102564103,0.0888263533333333,0.0037888283333333,0.0302933333333333,,18.3187238571429,4.73561428571429,2.12488333333333,10.5344816666667,,,,,,serpentinite,1
615.5,2.66181758974359,4669.2115,,0.0,0.0,0.0,7.88572066666667,5.0966,1.81821428571429,10.5402228571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
616.5,2.64507565,4802.64717948718,0.0189280428571429,,,,20.48959,4.91252857142857,1.8996,10.5417583333333,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,1
617.5,2.65472928205128,3908.39307692308,0.216488268333333,0.0075274701666666,0.0148404826666667,,12.8546791666667,4.63175,2.13538333333333,10.53889,,,harzburgite,harzburgite,harzburgite,serpentinite,1
619.5,2.536760925,4862.44358974359,,0.0,0.0,0.0,28.5111962857143,4.17297142857143,2.16525,10.7348171428571,,,,,,serpentinite,0
620.5,2.58486064102564,4038.43717948718,,0.0,0.0,0.0,6.48891583333333,4.4287,1.757,10.7623514285714,,,harzburgite,harzburgite,harzburgite,serpentinite,0
621.5,2.58146325641026,4495.32925,,0.0,0.0,0.0,10.0720944285714,4.2132,1.83265,10.9418633333333,,,dunite,,,serpentinite,0
622.5,2.61035785,4762.54128205128,,0.0,0.0,0.0,9.0316105,3.93438333333333,2.16322857142857,11.00853,7.2,,harzburgite,,,serpentinite,0
623.5,2.65940597435897,4557.73512820513,,,,0.0141048982333333,7.77079114285714,4.71708571428571,2.21816666666667,10.64439,,,gabbro,,,serpentinite,0
624.5,2.58490651282051,5125.475,,0.0,0.0,0.0,6.68173133333333,4.21648333333333,2.34285714285714,10.6541357142857,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
625.5,2.596242075,5100.12769230769,,0.0,0.0,0.0,5.00234514285714,4.40264285714286,2.33211428571429,10.6551616666667,,,gabbronorite,gabbronorite,harzburgite,serpentinite,0
626.5,2.59782584615385,5021.97275,,0.0,0.0,0.0,5.20152533333333,4.37104285714286,2.1269,10.6502428571429,9.8,,harzburgite,harzburgite,harzburgite,serpentinite,0
627.5,2.580926875,4993.03769230769,,0.0,0.0,0.0,5.44321785714286,4.25776666666667,2.14092857142857,10.6105685714286,,,dunite,,,serpentinite,0
628.5,2.63358446153846,4856.28333333333,,0.0,0.0,0.0,5.74628314285714,4.58915714285714,2.30201666666667,10.545975,,,,,,serpentinite,0
629.5,2.58957671794872,5295.278,0.109195538571429,,0.501991776142857,,6.384898,4.6345,2.35147142857143,10.5411071428571,,,harzburgite,,,serpentinite,0
630.5,2.6441606,3965.65461538461,,,0.0008720166666666,,5.21769885714286,4.92651428571429,2.2493,10.5451066666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
631.5,2.67240212820513,3919.39230769231,0.446238242857143,0.0164216308571429,0.397084557142857,,11.419779,4.85576666666667,2.22735714285714,10.5418514285714,7.2,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
632.5,2.68734682051282,2011.178,0.890628407714286,,0.197545792271429,0.0333539707142857,9.46914057142857,4.73785714285714,2.5719,10.5426383333333,,,harzburgite,harzburgite,harzburgite,serpentinite,1
633.5,2.74433625,1009.41435897436,0.424418813333333,0.0018612599333333,0.0029892573333333,0.0096290265,7.26762633333333,4.9727,2.1515,10.5532885714286,,,harzburgite,,,serpentinite,1
634.5,2.68742674358974,2415.7455,0.225831460285714,,0.139253637,0.0300790395714286,14.5931384285714,5.03992857142857,2.31557142857143,10.6211616666667,,,harzburgite,,,serpentinite,1
635.5,2.69072255,2232.69435897436,,,0.294969921666667,0.125603721666667,12.2352045,4.93912857142857,2.9061,10.7360042857143,,,harzburgite,,,serpentinite,1
636.5,2.64327271794872,704.426153846154,0.169631901428571,0.0036690308571428,0.162207094285714,,9.26240514285714,4.20623333333333,2.25748571428571,11.0105171428571,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,1
637.5,2.65038384615385,498.5875,0.9613791,,0.788121691666667,,6.60907328571429,4.76211428571429,2.24335,11.188245,,,harzburgite,gabbro,gabbro,serpentinite,1
638.5,2.659083475,3641.74564102564,,,1.25997138571429,,13.6841371666667,4.844,2.15007142857143,10.3905642857143,,serpentinite,harzburgite,,,serpentinite,1
639.5,2.65701376923077,3522.94897435897,0.4305112,0.040667205,0.192642985,,15.0280085714286,4.7397,2.11706666666667,10.39409,,,dunite,,,serpentinite,1
640.5,2.69595835897436,2640.12575,0.0464041428571429,0.0100901042857143,0.0242731802857143,0.0264426142857143,24.96586,5.1115,2.71047142857143,10.3880757142857,,,,,,serpentinite,1
641.5,2.7039607,3588.45358974359,,,0.0157148192857143,0.0441651571428571,43.5791157142857,5.06154285714286,2.08478571428571,10.3839933333333,6.4,,harzburgite,harzburgite,harzburgite,serpentinite,1
642.5,2.69800228205128,1626.222,0.5720933,,0.057819775,0.142264536666667,42.1444216666667,5.05701428571429,2.12736666666667,10.3882614285714,,,gabbro,gabbro,gabbro,serpentinite,1
643.5,2.66215953846154,2795.89820512821,,,,0.50504285,19.4417514285714,5.20085,1.90484285714286,10.3886133333333,,,,,,serpentinite,1
644.5,2.743808025,2073.46564102564,0.7208591,0.0132416115,0.0163246762833333,0.0387403803333333,15.3210652857143,4.78767142857143,2.1253,10.3877757142857,,,dunite,dunite,harzburgite,serpentinite,1
645.5,2.67125669230769,1896.213,0.679973671428571,0.0145336794857143,,0.0627662371428571,26.0099883333333,5.0498,2.21818571428571,10.3837128571429,,,harzburgite,,,serpentinite,1
647.5,2.69007705128205,801.882820512821,1.15251307142857,0.0883496614285714,0.0170045068571429,,34.6199533333333,5.9815,2.64532857142857,10.4363914285714,,,gabbro,,,serpentinite,1
659.5,2.67450651282051,3771.4375,,0.0,0.0,0.0,13.3969542857143,4.9603,2.06435714285714,10.51051,5.2,,harzburgite,,,serpentinite,1
660.5,2.636624275,4283.89743589744,,0.0,0.0,0.0,18.8082528571429,5.11964285714286,2.11656666666667,10.5371685714286,,,harzburgite,harzburgite,harzburgite,serpentinite,1
661.5,2.64638615384615,4758.8145,,,,0.0553550428571429,10.2223875,4.95391666666667,2.25718571428571,10.5460714285714,,,,,,serpentinite,1
662.5,2.765271175,1079.34487179487,2.10334616666667,0.1303205,0.243572194,,19.1007742857143,5.33575714285714,2.0346,10.6419716666667,,,,,,serpentinite,1
664.5,2.76277069230769,1897.06075,0.0072290799999999,,0.0888787811428571,,19.6397742857143,4.99208571428571,2.30693333333333,10.5818783333333,,gabbro,gabbro,gabbro,gabbro,serpentinite,1
665.5,2.704598325,1293.11666666667,0.78761415,0.0572577716666667,0.3628489,,25.5933483333333,4.94213333333333,2.5984,10.6222057142857,5.9,,dunite,,,serpentinite,1
667.5,2.70953946153846,825.551,1.47800096666667,0.115893996666667,,,8.07138016666667,4.78148571428572,2.38995,10.8900571428571,,,,,,serpentinite,1
669.5,2.68618135897436,1612.42575,0.727368516666667,0.0189777483333333,0.0263648465,0.0824907566666667,30.8220314285714,4.90138571428571,2.31765,10.7497283333333,,gabbro,gabbro,gabbro,gabbro,serpentinite,1
670.5,2.56432082051282,3781.35435897436,0.309683985714286,0.0714208501428571,0.0204647832857143,,15.0957778333333,4.71361666666667,2.34947142857143,10.7636642857143,6.4,gabbro,gabbro,gabbro,gabbro,serpentinite,1
671.5,2.58142925,5026.65717948718,,0.05784719,0.03827469,,16.4727414285714,4.33108571428571,2.52336666666667,10.7902883333333,,,harzburgite,,,serpentinite,0
672.5,2.59015028205128,4963.73125,,0.0,0.0,0.0,25.4122266666667,4.47621666666667,2.21898571428571,10.6804271428571,,,harzburgite,,,serpentinite,1
673.5,2.581057425,5015.88564102564,,0.0,0.0,0.0,21.6036685714286,4.38612857142857,2.20191428571429,10.6347716666667,,,dunite,,,serpentinite,0
674.5,2.59433612820513,5077.9682051282,,0.0,0.0,0.0,25.7982683333333,4.6278,2.0821,10.6361814285714,,serpentinite,harzburgite,,,serpentinite,1
675.5,2.58623682051282,4774.88,,0.0,0.0,0.0,24.5839214285714,4.40565,2.09857142857143,10.633095,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
676.5,2.598485925,4882.18871794872,,0.0,0.0,0.0,16.0703171428571,4.36217142857143,2.20796666666667,10.5533057142857,,serpentinite,harzburgite,,,serpentinite,0
677.5,2.56283023076923,4845.41487179487,,0.0,0.0,0.0,17.47603,4.48368333333333,2.18411428571429,10.5148242857143,,serpentinite,harzburgite,,,serpentinite,0
678.5,2.58320469230769,5150.722,,0.0,0.0,0.0,15.9329828571429,4.47321428571429,2.26886666666667,10.5081466666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
679.5,2.58408575,4700.51846153846,,0.0,0.0,0.0,18.0874866666667,4.56691666666667,2.303,10.56592,,,gabbro,,,serpentinite,0
680.5,2.59948223076923,4648.94225,,0.0,0.0,0.0,10.3598415714286,4.62365714285714,2.21683333333333,10.66229,6.4,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
681.5,2.5797892,5109.35230769231,,0.0,0.0,0.0,15.4301966666667,4.31963333333333,2.08922857142857,10.6678528571429,,,gabbro,,,serpentinite,0
682.5,2.5693738974359,5195.65461538462,,0.0,0.0,0.0,13.3615985714286,4.20615714285714,2.32228571428571,10.6626366666667,,,,,,serpentinite,0
683.5,2.59319571794872,5045.50175,,,0.0128076,0.0071877433333333,15.43955,4.28431428571429,2.64655,10.64301,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
684.5,2.75213395,1159.61948717949,0.735802357142857,0.0447344805714286,0.0247903728571429,,10.3280782857143,4.96493333333333,2.92107142857143,10.5547142857143,,,harzburgite,,,serpentinite,1
686.5,2.68430269230769,2628.88375,0.102257757142857,,,0.0335881357142857,15.9307716666667,4.9324,2.57654285714286,10.5985657142857,,,gabbro,gabbro,gabbro,serpentinite,1
687.5,2.735313225,1668.02333333333,0.1686931975,0.0180299294833333,0.01285003265,,8.54092185714286,4.95548571428571,2.69433333333333,10.5763583333333,,serpentinite,harzburgite,,,serpentinite,1
689.5,2.6171474,367.1,1.16105207142857,0.0785812285714286,0.182590274285714,,9.39043257142857,4.20365714285714,2.7427,11.071125,6.4,,harzburgite,,,serpentinite,1
692.5,2.6374507,1761.50923076923,,,,0.698046426666667,14.8910257142857,4.64475714285714,2.78508333333333,10.6264728571429,,,dunite,,,serpentinite,1
693.5,2.5671362051282,5491.65487179487,,0.0,0.0,0.0,7.67755933333333,4.25761666666667,2.87524285714286,10.6382485714286,,,dunite,,,serpentinite,0
694.5,2.58788848717949,5360.90625,,0.0,0.0,0.0,16.8090214285714,4.70314285714286,2.89053333333333,10.4858766666667,6.5,,dunite,dunite,dunite,serpentinite,0
695.5,2.624645075,4936.78692307692,,0.0,0.0,0.0,17.2766883333333,4.66601666666667,2.87324285714286,10.4950071428571,,serpentinite,harzburgite,,,serpentinite,1
696.5,2.68839435897436,3917.30725,0.659206011428571,0.03583801,0.0131274842142857,,11.323749,4.8264,3.27016666666667,10.4795016666667,,serpentinite,harzburgite,,,serpentinite,1
699.5,2.61626038461538,3753.37925,,,,0.0527808933333333,11.9445778333333,4.53047142857143,2.8164,11.8339585714286,,,,,,serpentinite,1
700.5,2.541496175,5161.78846153846,0.174191287142857,,3.20857190171429,,3.48555071428571,4.43475,2.915,11.1300071428571,,,,,,serpentinite,0
701.5,,,,,,,,,,,,,,,,serpentinite,0
702.5,2.70420333333333,1287.009,0.208196857142857,0.0020964175714285,,0.09869677,3.81239733333333,5.07846666666667,2.78494285714286,10.5531,,serpentinite,harzburgite,,,serpentinite,1
703.5,2.555044225,3353.69641025641,,0.0057741633333333,,0.100225316666667,5.61708328571429,4.48627142857143,2.77853333333333,10.8943783333333,,,,,,serpentinite,0
704.5,2.5827857948718,3982.70333333333,,0.0,0.0,0.0,4.30336333333333,4.53578333333333,2.92498571428571,10.8938285714286,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
705.5,2.59481776923077,3673.18575,,0.0,0.0,0.0,4.58750614285714,4.29201428571429,3.05344285714286,10.6595333333333,,,harzburgite,harzburgite,harzburgite,serpentinite,0
706.5,2.62924385,2180.07358974359,0.0774462933333333,,0.0425287923333333,0.0005230016666666,6.19002966666667,4.40385,2.80088333333333,10.6523542857143,,serpentinite,harzburgite,,,serpentinite,1
707.5,2.63817753846154,2106.49025,,0.0083104714285714,,,5.08877314285714,4.49575714285714,2.92015714285714,10.701675,7.2,,harzburgite,harzburgite,harzburgite,serpentinite,1
708.5,2.52676415,3601.19615384615,,0.0,0.0,0.0,4.72391783333333,4.35382857142857,2.71695,10.98687,,,dunite,,,serpentinite,0
709.5,2.55639248717949,4831.0582051282,,0.0,0.0,0.0,4.10215428571429,4.17176666666667,2.95262857142857,10.8945114285714,,,,,,serpentinite,0
710.5,2.58579176923077,4564.48675,,0.0,0.0,0.0,4.178854,4.42125714285714,2.79143333333333,10.7718083333333,,,,,,serpentinite,0
711.5,2.577316175,4280.43051282051,,0.0,0.0,0.0,3.95647683333333,4.72585,3.00965714285714,10.54619,,,,,,serpentinite,0
712.5,2.60831584615385,2359.40230769231,,0.02697017585,,,5.06127385714286,4.9627,3.13101666666667,10.5516066666667,,,dunite,,,serpentinite,1
713.5,2.75068920512821,1085.18825,0.0127991471428571,0.0098118838571428,0.0157695,,5.19209733333333,5.38678333333333,3.08121428571429,11.0123371428571,6.5,serpentinite,dunite,dunite,orthopyroxene-bearing dunite,serpentinite,1
714.5,2.7689974,855.248974358974,0.70652722,0.0244494101142857,,0.0284192914285714,4.51223742857143,5.49868571428571,2.93588571428571,11.223815,,serpentinite,,,,serpentinite,1
715.5,2.63870261538462,2372.185,0.406793716766667,0.0264167351666667,,,3.48718466666667,5.11362857142857,2.8662,10.6696128571429,,,,,,serpentinite,1
716.5,2.56087415,4902.0782051282,,0.0,0.0,0.0,4.04948628571429,4.31861666666667,2.77147142857143,10.6979171428571,,,,,,serpentinite,0
717.5,2.64319069230769,4892.58051282051,,0.0,0.0,0.0,2.88339914285714,4.77908571428571,2.86511666666667,10.6932366666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
718.5,2.5926342051282,5059.5945,,0.0,0.0,0.0,2.87687283333333,4.49131666666667,2.77071428571429,10.69218,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
719.5,2.6064529,4834.39256410256,,0.0,0.0,0.0,3.34289414285714,4.7601,2.82101666666667,10.6828933333333,7.2,,dunite,,,serpentinite,0
720.5,2.57854428205128,4819.41692307692,,0.0,0.0,0.0,3.83894083333333,4.54283333333333,2.80704285714286,10.6783857142857,,,harzburgite,harzburgite,harzburgite,serpentinite,0
721.5,2.46540635897436,4881.4455,,0.0,0.0,0.0,3.46260328571429,4.06172857142857,2.80804285714286,10.809295,,,harzburgite,,,serpentinite,0
722.5,,,,,,,,,,,,,harzburgite,,,serpentinite,0
723.5,2.47855866666667,2643.23538461538,0.186518785714286,0.0177077671428571,0.0005631781285714,,2.86536128571429,4.86552857142857,2.7538,10.695875,6.5,,harzburgite,harzburgite,harzburgite,serpentinite,0
727.5,2.694617275,3576.7158974359,,0.0151608642857143,,,8.45414333333333,4.7345,2.74105714285714,10.5569628571429,7.2,,harzburgite,,,serpentinite,1
728.5,2.63584946153846,3964.64641025641,,0.0,0.0,0.0,8.57818328571429,4.7705,2.82268333333333,10.5640416666667,,,harzburgite,,,serpentinite,1
729.5,2.53247623076923,3277.3915,,0.0,0.0,0.0,6.63759,4.19245,3.3682,10.6894585714286,,,,,,serpentinite,0
730.5,2.560768,4448.12717948718,,0.0,0.0,0.0,2.45526657142857,4.16834285714286,2.87432857142857,10.7715666666667,,,,,,serpentinite,0
731.5,2.6109298974359,4500.44307692308,,0.0,0.0,0.0,3.24741383333333,4.55188571428571,2.75263333333333,10.7771714285714,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
732.5,2.60088782051282,4781.16725,,0.0,0.0,0.0,2.67822257142857,4.47631666666667,2.93392857142857,10.7733483333333,,,,,,serpentinite,0
733.5,2.626753725,3195.71128205128,,0.0,0.0,0.0,3.41336828571429,4.61397142857143,3.0888,10.6805942857143,6.5,serpentinite,dunite,,,serpentinite,1
734.5,2.81352912820513,1260.374,,0.0,0.0,0.0,7.59671916666667,5.26838333333333,3.12798571428571,10.5974985714286,,serpentinite,harzburgite,,,serpentinite,1
735.5,2.704303275,1312.30615384615,,0.0,0.0,0.0,17.4714028571429,5.23262857142857,3.04881666666667,10.594785,,,,,,serpentinite,1
737.5,2.86923507692308,871.1615,,0.0,0.0,0.0,36.0850285714286,5.61587142857143,2.73813333333333,10.6323516666667,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
739.5,2.78208625641026,1127.86871794872,,0.0,0.0,0.0,44.2959815714286,5.3466,2.20248571428571,10.912195,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,1
740.5,2.54056282051282,1595.67075,,0.0,0.0,0.0,8.82876416666667,4.87555714285714,2.10043333333333,11.1782185714286,,,harzburgite,harzburgite,harzburgite,serpentinite,1
741.5,2.4265769,2923.14794871795,,0.0,0.0,0.0,4.73961985714286,4.41168333333333,2.24912857142857,11.0749128571429,,serpentinite,harzburgite,harzburgite,harzburgite,serpentinite,0
742.5,2.64080471794872,4586.1155,,0.0,0.0,0.0,3.64302157142857,4.65354285714286,2.03021666666667,10.7939616666667,,,harzburgite,harzburgite,harzburgite,serpentinite,0
743.5,2.600546725,4356.15307692308,,0.0,0.0,0.0,4.54107766666667,4.4404,1.92611428571429,10.61064,5.9,,harzburgite,harzburgite,harzburgite,serpentinite,0
744.5,2.82438233333333,2157.6858974359,0.6315423,0.0640794833333333,0.222926316666667,,6.83182957142857,4.78237142857143,2.29686666666667,10.5815616666667,,,harzburgite,,,serpentinite,1
748.5,2.70733787179487,1283.6415,1.20182722857143,0.0730623314285714,,,14.8011185714286,4.88093333333333,2.34077142857143,10.7082933333333,7.2,gabbro,gabbro,gabbro,olivine-bearing gabbro,serpentinite,1
749.5,2.5726345,4552.9717948718,0.0300180833333334,,0.00581189,0.100098608333333,8.33323971428571,5.01772857142857,2.55661666666667,10.7081214285714,,,dunite,,,serpentinite,0
750.5,2.56045505128205,4859.92435897436,,0.0,0.0,0.0,6.50986566666667,4.33408333333333,2.52855714285714,10.71504,,,,,,serpentinite,0
751.5,2.63371561538462,1495.75175,,,0.0697614633333333,1.76966793333333,7.17077742857143,4.58164285714286,2.64143333333333,10.5643016666667,,,harzburgite,harzburgite,harzburgite,serpentinite,1
752.5,2.598808875,2932.87512820513,0.202948061428571,,0.161424301285714,3.33904366514286,14.0194166666667,4.45565,1.90337142857143,10.6751257142857,6.5,,harzburgite,,,serpentinite,1
753.5,2.41869764102564,4559.535,,0.0191024142857143,,0.0376719861428571,16.3597997142857,3.79995714285714,1.82978333333333,11.1289,,,harzburgite,harzburgite,harzburgite,serpentinite,0
754.5,2.6063752,4730.06974358974,,0.0242893916666667,0.0093180433333333,,2.82919666666667,3.97226666666667,2.54962857142857,10.9155828571429,,,harzburgite,harzburgite,harzburgite,serpentinite,0
755.5,2.85142212820513,2593.67769230769,0.677177942857143,0.01457202,,0.0248408752428571,4.26896771428571,6.09714285714286,2.35078571428571,10.50288,,,harzburgite,,,serpentinite,1
758.5,2.64223158974359,842.431538461538,0.180298478,0.0041052080833333,0.0047411522166666,,30.5061818571429,5.29495714285714,2.1187,10.6388866666667,,,olivine gabbro,,,serpentinite,1
